"X..Gene.Family"	"ARSH_W18_PN1A2_S29_L001_Abundance.RPKs"	"ARSH_W18_PN1V1_S30_L001_Abundance.RPKs"	"ARSH_W18_PN2A1_S31_L001_Abundance.RPKs"	"ARSH_W18_PN2V1_S32_L001_Abundance.RPKs"	"LVCH_W18_PN1A2_S13_L001_Abundance.RPKs"	"LVCH_W18_PN1V2_S14_L001_Abundance.RPKs"	"LVCH_W18_PN2A2_S15_L001_Abundance.RPKs"	"LVCH_W18_PN2V1_S16_L001_Abundance.RPKs"
"3480"	"K06373: spore maturation protein A"	3.27589e-05	2.52247e-05	2.32442e-05	1.03449e-05	0.00103488859510981	0.00100076229614206	0.000861523202154785	0.00123768227500841
"3481"	"K06374: spore maturation protein B"	3.62523e-05	1.70293e-05	2.42256e-05	1.28661e-05	0.0014749554481823	0.000540452320827171	0.0005234619458206	0.00147648855997249
"3482"	"K06376: stage 0 sporulation regulatory protein"	0	0	0	0	0.00128103622817434	0.00136010754061863	0.000796650321921334	0.00148573800013401
"3483"	"K06377: sporulation-control protein"	0	3.9351e-06	6.90083e-06	0	0.00128861968102865	0.00106441465928219	0.000834572581807152	0.000797578609548509
"3484"	"K06378: stage II sporulation protein AA (anti-sigma F factor antagonist)"	2.76486e-05	4.55512e-05	1.80775e-05	2.15114e-05	0.000518261415418237	0.000955138862365857	0.00079890117701143	0.00140308983810246
"3485"	"K06379: stage II sporulation protein AB (anti-sigma F factor)"	0	0	0	1.55911e-06	0.000712704666657373	0.000750011161668226	0.00101104841963388	0.00104906199849211
"3486"	"K06381: stage II sporulation protein D"	4.38231e-05	7.32551e-05	5.09348e-05	6.53552e-05	0.000538804406067356	0.00130996538745239	0.000704212205484509	0.00114661032194272
"3487"	"K06385: stage II sporulation protein P"	0	0	0	0	0.00116674848622642	0.00113073391281068	0.00147496515675448	0.00132405743282288
"3488"	"K06391: stage III sporulation protein AB"	0	0	0	0	0.000895414045313373	0.000657140701077879	0.00114904647832736	0.000570001574931666
"3489"	"K06392: stage III sporulation protein AC"	3.81149e-06	0	0	0	0.00131833453779109	0.00132005326775834	0.00147667063190602	0.000858915795572102
"3490"	"K06393: stage III sporulation protein AD"	0	0	0	0	0.00124458928313106	0.00115716074081138	0.000633337202714756	0.00113583441940136
"3491"	"K06400: site-specific DNA recombinase"	7.76934e-05	0.00011163	7.48643e-05	4.35528e-05	0.000513532909099013	0.000926924965344369	0.00149057013471611	0.00138504518684931
"3492"	"K06403: stage V sporulation protein AA"	0	0	0	0	0.00136057623522356	0.00119386328617111	0.00143449808377773	0.000690235193120316
"3493"	"K06404: stage V sporulation protein AB"	0	0	0	0	0.00132975018280558	0.00133504866668954	0.00101739890663885	0.000910544794052839
"3494"	"K06405: stage V sporulation protein AC"	0	0	7.50751e-07	0	0.000624608195153996	0.000613386641023681	0.000595629464136437	0.0008228732093703
"3495"	"K06406: stage V sporulation protein AD"	0	0	0	0	0.00108385812770575	0.00115693462872878	0.000687857142882422	0.00126271566562355
"3496"	"K06407: stage V sporulation protein AE"	2.18493e-06	0	0	0	0.000602618556469679	0.000770967500517145	0.00143598092580214	0.00117146069346927
"3497"	"K06410: dipicolinate synthase subunit A"	4.9354e-06	4.99676e-06	4.69352e-06	4.46646e-06	0.000908351631835103	0.000787976780207828	0.00146525963279419	0.00136554147256538
"3498"	"K06411: dipicolinate synthase subunit B"	0	0	0	0	0.000540179021656513	0.00100097099714912	0.000612356405938044	0.000704043103614822
"3499"	"K06412: stage V sporulation protein G"	5.15917e-05	4.85032e-05	4.86145e-05	1.79979e-05	0.000972447774372995	0.000791854636976495	0.00100466233328916	0.0014432275001891
"3500"	"K06413: stage V sporulation protein K"	0	2.82969e-06	2.53246e-06	3.43432e-06	0.00108020411292091	0.000994834745069966	0.00100189966801554	0.00117900064098649
"3501"	"K06414: stage V sporulation protein M"	0	0	0	0	0.00118706729542464	0.00104101768927649	0.000897274663671851	0.000658605456817895
"3502"	"K06415: stage V sporulation protein R"	0.000106242	0.000125345	9.75706e-05	7.972e-05	0.00111913727270439	0.00144572386099026	0.000666430643992499	0.00070700945542194
"3503"	"K06416: stage V sporulation protein S"	6.22929e-05	3.94438e-05	7.35816e-06	2.74083e-05	0.00120331722917035	0.0012103467436973	0.000629249858669937	0.00136435645003803
"3504"	"K06419: small acid-soluble spore protein B (major beta-type SASP)"	0	0	0	0	0.00147286656196229	0.000877719694981351	0.00146474039554596	0.00133029833412729
"3505"	"K06420: small acid-soluble spore protein C (minor alpha/beta-type SASP)"	0	0	0	0	0.00143587698298506	0.00102964433049783	0.000572527614887804	0.00104816542519256
"3506"	"K06421: small acid-soluble spore protein D (minor alpha/beta-type SASP)"	0	0	0	0	0.000547048944281414	0.00108302610274404	0.00102005821163766	0.00128603208810091
"3507"	"K06422: small acid-soluble spore protein E (minor gamma-type SASP)"	1.18443e-06	0	0	0	0.000561170543311164	0.00146874635270797	0.00107293576025404	0.000879474416840822
"3508"	"K06423: small acid-soluble spore protein F (minor alpha/beta-type SASP)"	0	0	0	0	0.00116611896292306	0.000727423388278112	0.00148455220833421	0.000711426756344736
"3509"	"K06425: small acid-soluble spore protein H (minor)"	0	0	0	0	0.000998162314062938	0.00115731943328865	0.000887255555018783	0.000931231074267998
"3510"	"K06426: small acid-soluble spore protein I (minor)"	6.92323e-06	0	0	0	0.00124153475579806	0.00130912702367641	0.000618260850897059	0.00129257886298001
"3511"	"K06428: small acid-soluble spore protein K (minor)"	0	0	0	0	0.000960255244746804	0.00116365954163484	0.000642131126718596	0.00100705574220046
"3512"	"K06431: small acid-soluble spore protein N (minor)"	0	0	0	0	0.000880172948818654	0.00136389213148504	0.000926280251471326	0.000877643747022375
"3513"	"K06432: small acid-soluble spore protein O (minor)"	0	1.07336e-05	0	0	0.00113573372084647	0.000849689164198935	0.00114051747857593	0.000693485525436699
"3514"	"K06433: small acid-soluble spore protein P (minor)"	0	0	0	0	0.000545726657146588	0.00146849568840116	0.000659631329821423	0.000809799196664244
"3515"	"K06439: similar to spore coat protein"	0	0	0	0	0.000518928319914267	0.00104549545445479	0.00113773666834459	0.00149581183330156
"3516"	"K06440: similar to spore coat protein"	0	0	0	0	0.00107416159077547	0.00116142601333559	0.000780769390519708	0.000697853800142184
"3517"	"K06442: putative hemolysin"	0.000580418	0.000523685	0.000459209	0.0004604	0.00115816469001584	0.00144538597948849	0.00105316667212173	0.00144866959447972
"3518"	"K06443: lycopene beta-cyclase [EC:5.5.1.19]"	9.21e-06	1.16224e-05	5.52417e-05	1.47933e-05	0.00146345421415754	0.000547622881596908	0.00108269003778696	0.00118445144942962
"3519"	"K06445: acyl-CoA dehydrogenase [EC:1.3.99.-]"	7.49441e-05	6.68714e-05	5.98301e-05	9.30389e-05	0.000549174000043422	0.000787610940635204	0.000935769396368414	0.000747632742859423
"3520"	"K06446: acyl-CoA dehydrogenase [EC:1.3.99.-]"	4.92324e-05	5.16834e-05	6.72676e-05	6.19514e-05	0.00117817065585405	0.000880068741738796	0.00106227605580352	0.000922195652034134
"3521"	"K06447: succinylglutamic semialdehyde dehydrogenase [EC:1.2.1.71]"	3.36779e-05	4.29039e-05	6.63576e-05	3.81393e-05	0.00056580131361261	0.00134764098469168	0.00111589538236149	0.00149354325421154
"3522"	"K06496: selectin, platele"	0	0	0	0	0.00131622395222075	0.000802112247329205	0.00139494161820039	0.00146465932019055
"3523"	"K06518: holin-like protein"	3.63835e-06	0	7.08191e-06	7.38554e-06	0.000975131027167663	0.00086179182282649	0.000994723362848163	0.000504445284837857
"3524"	"K06540: a disintegrin and metalloproteinase domain 8"	5.11154e-06	1.87135e-06	1.99782e-06	1.52767e-06	0.00112023539631628	0.000524430847959593	0.00059747884911485	0.00130759021453559
"3525"	"K06568: mucin 1, transmembrane"	0	0	0	8.34264e-08	0.000836158862570301	0.00052186995674856	0.000561967781046405	0.0010157135319896
"3526"	"K06580: Rhesus blood group-associated glycoprotein"	0	0	0	0	0.000774563998216763	0.00092192941531539	0.00124525599274784	0.000714302083244547
"3527"	"K06596: chemosensory pili system protein ChpA (sensor histidine kinase/response regulator)"	3.62655e-05	2.67207e-05	5.37534e-05	4.57437e-05	0.00101150656212121	0.000843159848824143	0.00103590770368464	0.000891805892344564
"3528"	"K06597: chemosensory pili system protein ChpB (putative protein-glutamate methylesterase)"	0	0	0	2.86752e-06	0.000825298065552488	0.000895820474484935	0.00139541517058387	0.000792265144642442
"3529"	"K06598: chemosensory pili system protein ChpC"	0	0	0	1.35704e-05	0.00058442487497814	0.0014877241703216	0.0014212650260888	0.00142564271017909
"3530"	"K06600: chemosensory pili system protein ChpE"	0	0	0	0	0.000578723142854869	0.000859477459453046	0.00138374472805299	0.000504402139689773
"3531"	"K06601: flagellar protein FlbT"	6.2717e-05	8.75722e-05	9.5436e-05	0.000153104	0.000904688828391954	0.0012936770603992	0.000826712103094906	0.00144930283189751
"3532"	"K06602: flagellar protein FlaF"	4.57606e-05	6.68714e-05	8.29356e-05	0.000111895	0.00143724800506607	0.00107429247302935	0.0009875096923206	0.00124634464550763
"3533"	"K06603: flagellar protein FlaG"	0	0	3.21898e-05	6.45779e-06	0.00111342702526599	0.000978865094017237	0.00079630488017574	0.000748569321120158
"3534"	"K06605: myo-inositol catabolism protein IolH"	2.3652e-05	4.98959e-05	4.5513e-05	4.05318e-05	0.000893517010379583	0.00129869795613922	0.0014157690226566	0.00109756556269713
"3535"	"K06606: 2-keto-myo-inositol isomerase [EC:5.3.99.11]"	0	3.34997e-06	3.94541e-06	0	0.0014610398276709	0.000977708140620962	0.000869814288569614	0.00111511380597949
"3536"	"K06607: myo-inositol catabolism protein IolS"	0	0	0	0	0.000750126940663904	0.00141519794426858	0.000871208653785288	0.00132516906713136
"3537"	"K06609: MFS transporter, SP family, major inositol transporter"	9.59762e-07	6.18599e-06	5.18389e-06	4.17216e-06	0.000861071749823168	0.000818260528380051	0.000719429970020428	0.000667144293198362
"3538"	"K06610: MFS transporter, SP family, inositol transporter"	9.97385e-06	7.69097e-06	1.37878e-05	1.16717e-05	0.00141624314174987	0.000916463875211775	0.00135899411095306	0.000827155483653769
"3539"	"K06617: raffinose synthase [EC:2.4.1.82]"	0	0	0	0	0.000693822010420263	0.000572631297400221	0.000663451629225165	0.000510209363419563
"3540"	"K06630: 14-3-3 protein epsilon"	2.92062e-06	0	2.9204e-06	1.67314e-06	0.0010709282818716	0.000587014189222828	0.00113551943004131	0.00136722549633123
"3541"	"K06636: structural maintenance of chromosome 1"	0	0	0	0	0.00108788982243277	0.000712553809164092	0.001479149724124	0.00127221638336778
"3542"	"K06639: cell division cycle 14 [EC:3.1.3.16 3.1.3.48]"	0	0	0	0	0.00148114668251947	0.00101655393373221	0.000524017088115215	0.00083795936149545
"3543"	"K06664: peroxin-2"	0	0	0	0	0.00139883489045315	0.00085514480015263	0.00140364335593767	0.000800684080459178
"3544"	"K06674: structural maintenance of chromosome 2"	0	0	0	0	0.00122957938769832	0.00075379696674645	0.000555683496175334	0.00105174564174376
"3545"	"K06675: structural maintenance of chromosome 4"	0	0	0	1.9993e-06	0.000708239825442433	0.00115347960381769	0.000553726580925286	0.00115074782515876
"3546"	"K06677: condensin complex subunit 1"	3.22916e-06	0	0	0	0.00104389025713317	0.00134217405202799	0.00137115697539411	0.000577579795382917
"3547"	"K06682: Gtp-binding protein of the ras superfamily involved in termination of M-phase"	0	0	0	0	0.000546432330273092	0.00095521872676909	0.00115378574840724	0.00118560829036869
"3548"	"K06685: MOB kinase activator 1"	2.8032e-06	4.74426e-06	0	0	0.000639373807003722	0.00111445845430717	0.000623312634183094	0.000966790757840499
"3549"	"K06688: ubiquitin-conjugating enzyme E2 C [EC:2.3.2.23]"	0	0	0	0	0.00132575594400987	0.00134767539752647	0.00103099649702199	0.00103661907021888
"3550"	"K06689: ubiquitin-conjugating enzyme E2 D [EC:2.3.2.23]"	7.12452e-06	6.13696e-06	4.39745e-06	3.4754e-06	0.00091679413872771	0.000563690474955365	0.00145278426958248	0.00144284360390157
"3551"	"K06694: 26S proteasome non-ATPase regulatory subunit 10"	0	2.27092e-06	0	0	0.000741489386884496	0.000559936144389212	0.00136127152713016	0.00139914707839489
"3552"	"K06714: arginine utilization regulatory protein"	7.56846e-06	2.28093e-06	2.72147e-06	1.78675e-06	0.000755733718397096	0.00130821891641244	0.00128986031934619	0.00104738681693561
"3553"	"K06718: L-2,4-diaminobutyric acid acetyltransferase [EC:2.3.1.178]"	0	0	0	0	0.000553689725697041	0.00131844056816772	0.00108828544197604	0.0014207050325349
"3554"	"K06720: L-ectoine synthase [EC:4.2.1.108]"	3.2998e-05	1.18939e-05	1.64709e-05	1.13602e-05	0.0012872860035859	0.000945125287398696	0.000822448933729902	0.000673548041842878
"3555"	"K06726: D-ribose pyranase [EC:5.4.99.62]"	1.81169e-05	2.7872e-05	4.15729e-05	2.33883e-05	0.00116334064118564	0.000623969278298318	0.0011734579091426	0.000665309770964086
"3556"	"K06857: tungstate transport system ATP-binding protein [EC:3.6.3.55]"	6.16201e-05	4.53251e-05	4.16112e-05	4.38488e-05	0.000742416492663324	0.00107471746183001	0.00057157420925796	0.00128615769813769
"3557"	"K06858: vitamin B12 transport system substrate-binding protein"	0	0	1.51935e-06	1.39016e-06	0.00120566602027975	0.000738413554383442	0.00133567947568372	0.000864587431540713
"3558"	"K06859: glucose-6-phosphate isomerase, archaeal [EC:5.3.1.9]"	4.38543e-06	0	0	6.53996e-06	0.000984069678001106	0.00149574870523065	0.00109183717682026	0.000740167171927169
"3559"	"K06860: NO_NAME"	9.49733e-05	0.000117676	0.000159288	0.000130755	0.00147224659309722	0.000967596551403403	0.00094282597862184	0.00121569024538621
"3560"	"K06861: lipopolysaccharide export system ATP-binding protein [EC:3.6.3.-]"	0.000317276	0.000277169	0.000291198	0.000291839	0.000959215859649703	0.000730001683114097	0.00108952220296487	0.00124200542387553
"3561"	"K06862: NO_NAME"	6.8874e-05	5.56159e-05	3.5021e-05	4.25328e-05	0.00125417022989132	0.000518797856988385	0.00127819471643306	0.0011126929987222
"3562"	"K06863: 5-formaminoimidazole-4-carboxamide-1-(beta)-D-ribofuranosyl 5'-monophosphate synthetase [EC:6.3.4.23]"	3.24953e-06	1.8103e-05	0	7.2799e-06	0.00144237449066713	0.000664445508969948	0.000955612148391083	0.00112707936437801
"3563"	"K06864: NO_NAME"	0.00032181	0.000319079	0.000258356	0.000193965	0.00142211796576157	0.000637669535120949	0.00114332491485402	0.000703414061339572
"3564"	"K06865: NO_NAME"	0	2.38478e-06	0	0	0.00129371911124326	0.000735970751615241	0.000937718273838982	0.00084970260085538
"3565"	"K06866: autonomous glycyl radical cofactor"	0	1.04827e-05	7.51743e-06	1.05964e-05	0.00100524187157862	0.00096328697539866	0.000784414994297549	0.00052742138132453
"3566"	"K06867: NO_NAME"	0.000110117	0.000147608	0.000220554	0.000180316	0.000852930617053062	0.00120727898157202	0.000596198953688145	0.000969489365350455
"3567"	"K06869: NO_NAME"	0	8.43635e-06	0	0	0.00141290050954558	0.00144198731030338	0.00106038253381848	0.00144289448461495
"3568"	"K06871: NO_NAME"	0.000159696	0.000132862	0.000144529	0.00017013	0.000849143674829975	0.00105484238616191	0.000743791657034308	0.00131720151053742
"3569"	"K06872: NO_NAME"	0.00025497	0.000189439	0.000211227	0.000207437	0.000571204714477062	0.00127213175268844	0.00135834825970232	0.00124830849166028
"3570"	"K06873: NO_NAME"	5.45303e-06	2.28673e-06	2.94088e-06	3.78395e-06	0.00107802390703	0.000812926969956607	0.00111732490966097	0.000566487967036664
"3571"	"K06874: NO_NAME"	3.41309e-06	0	0	0	0.00092767887795344	0.00134507168550044	0.000612016397994012	0.000589960975805298
"3572"	"K06875: NO_NAME"	7.8752e-06	7.06526e-06	5.35571e-06	8.32587e-07	0.000844383115181699	0.00100379155040719	0.0010462334016338	0.000589093966875225
"3573"	"K06876: NO_NAME"	2.56356e-06	8.90181e-06	4.62961e-05	1.45938e-05	0.000714667142834514	0.00130915930890478	0.00072978518391028	0.000682320497464389
"3574"	"K06877: NO_NAME"	0.000165219	0.000189722	0.000134038	0.000192199	0.000609184826491401	0.000756409115623683	0.000692975018639117	0.000974794941954315
"3575"	"K06878: NO_NAME"	0.000180502	0.000180286	0.000195811	0.000178537	0.00147719190386124	0.00147458822489716	0.00118415983067825	0.00093323605437763
"3576"	"K06879: 7-cyano-7-deazaguanine reductase [EC:1.7.1.13]"	2.31487e-05	1.74462e-05	4.72524e-05	4.35205e-05	0.00112253106129356	0.000624427043134347	0.00109351380518638	0.00101800827519037
"3577"	"K06880: NO_NAME"	4.52202e-06	9.50275e-06	3.194e-06	1.25131e-05	0.00102668720134534	0.00119541936484165	0.00134541492327116	0.000533225761493668
"3578"	"K06881: bifunctional oligoribonuclease and PAP phosphatase NrnA [EC:3.1.3.7 3.1.13.3]"	0.000298577	0.000365177	0.000260398	0.000264434	0.000565410942072049	0.000926509720273316	0.000966323849977925	0.0012284253006801
"3579"	"K06883: NO_NAME"	0.000219345	0.000228075	0.000176743	0.000132539	0.00133623719029129	0.000640847877366468	0.00111115045053884	0.000931713264202699
"3580"	"K06884: NO_NAME"	4.61405e-05	4.75106e-05	5.13254e-05	2.47319e-05	0.00112165616080165	0.000685841568978503	0.00112311813468114	0.00119118639128283
"3581"	"K06885: NO_NAME"	0.000115171	0.000134812	0.000130951	8.9055e-05	0.000978409276809543	0.0005653360709548	0.00109472750592977	0.00113131861528382
"3582"	"K06886: hemoglobin"	0.000812656	0.00075119	0.000790584	0.000766235	0.000955040641361848	0.0011173934424296	0.00139587125997059	0.000785007048631087
"3583"	"K06888: NO_NAME"	0.000560312	0.000578678	0.000405467	0.000431702	0.00147403533989564	0.000812002063496038	0.000517010743264109	0.00124235912691802
"3584"	"K06889: NO_NAME"	0.000754604	0.000679339	0.00067428	0.000695894	0.00140289164148271	0.00058354238816537	0.0010853861393407	0.00119599798135459
"3585"	"K06890: NO_NAME"	0.000263826	0.00029229	0.000283505	0.000305261	0.000675049123121426	0.000617870821850374	0.00125729864230379	0.000563020122470334
"3586"	"K06891: ATP-dependent Clp protease adaptor protein ClpS"	0.0008199	0.000892995	0.000968653	0.000977178	0.000773802492767572	0.000826432514470071	0.00143492974457331	0.00123558679758571
"3587"	"K06893: NO_NAME"	0.000227341	0.000201201	0.000216514	0.000287689	0.00148876338987611	0.00136199814546853	0.000648635537596419	0.00130499563226476
"3588"	"K06894: NO_NAME"	0.000172214	0.000182085	0.0001989	0.000216631	0.00145498460275121	0.00129015810531564	0.00070937798731029	0.00129244439443573
"3589"	"K06895: NO_NAME"	2.35261e-05	2.52468e-05	5.1749e-05	5.95438e-05	0.00137996318913065	0.00123015077342279	0.000693836145335808	0.000933784413849935
"3590"	"K06897: NO_NAME"	0.000171639	0.000211294	0.000111959	0.000154917	0.00148633765638806	0.000512828644365072	0.0013978167665191	0.000688640568871051
"3591"	"K06898: NO_NAME"	0.000282304	0.000265313	0.000225836	0.000159179	0.0011505324030295	0.000908091590041295	0.00111714324401692	0.00109237859142013
"3592"	"K06899: NO_NAME"	0	0	0	0	0.00131319857714698	0.00138606587122194	0.00117392468824983	0.0012736170985736
"3593"	"K06900: NO_NAME"	2.36885e-06	5.39212e-06	7.03565e-06	1.64673e-06	0.000653166313655675	0.00135734360362403	0.00120044459076598	0.00111997561226599
"3594"	"K06901: putative MFS transporter, AGZA family, xanthine/uracil permease"	0.000219938	0.000209795	0.000214063	0.000233947	0.0014058374564629	0.00109114245232195	0.00128831726824865	0.00135552201396786
"3595"	"K06902: MFS transporter, UMF1 family"	9.88315e-05	0.000102848	0.000239613	0.000157154	0.00106966996425763	0.00121384890633635	0.00122682994022034	0.000806743283290416
"3596"	"K06903: NO_NAME"	0.000210976	0.000224973	0.000260695	0.000254498	0.00118765529524535	0.00114800191600807	0.000604984634090215	0.0013592930061277
"3597"	"K06904: NO_NAME"	5.32434e-05	4.62339e-05	4.72854e-05	6.40623e-05	0.000837022964144126	0.00133872649259865	0.00140327518316917	0.000854506439296529
"3598"	"K06905: NO_NAME"	6.57575e-06	0	7.43151e-06	8.58034e-06	0.00104317040205933	0.000618892358383164	0.00060402954579331	0.00100279199052602
"3599"	"K06906: NO_NAME"	0	0	0	0	0.00130101259518415	0.00100983104645275	0.00136678110947832	0.000618807260878384
"3600"	"K06907: NO_NAME"	0.000190106	0.00020183	0.000193676	0.000183582	0.00079079094552435	0.00126513921865262	0.00134641781658866	0.00139353649294935
"3601"	"K06908: NO_NAME"	0	0	0	0	0.000755643843207508	0.00144360078312457	0.00125452767452225	0.00143775771954097
"3602"	"K06909: NO_NAME"	4.62549e-05	3.77965e-05	4.31279e-05	3.94393e-05	0.00132726952526718	0.000747638881206512	0.000600086177932099	0.00106027637771331
"3603"	"K06910: NO_NAME"	0.000845039	0.00074868	0.000652721	0.000773332	0.000889854013454169	0.0011308822222054	0.00128847665106878	0.000606060575228184
"3604"	"K06911: NO_NAME"	0.00103901	0.000969093	0.00121562	0.001121	0.00113625749130733	0.000911585587775335	0.00145743375015445	0.000515220586908981
"3605"	"K06912: alpha-ketoglutarate-dependent 2,4-dichlorophenoxyacetate dioxygenase [EC:1.14.11.-]"	0.000191016	0.000175373	0.000162933	0.000157635	0.0012323013227433	0.000831688519800082	0.000568107060389593	0.000792910059913993
"3606"	"K06913: NO_NAME"	0	0	0	0	0.00105104934191331	0.000762072689598426	0.00119787547132	0.001430952019291
"3607"	"K06915: NO_NAME"	0.000373012	0.000404949	0.000459109	0.000399162	0.00146978326700628	0.00115189624740742	0.000892668921733275	0.0013481328994967
"3608"	"K06916: NO_NAME"	0.000164588	0.000140004	0.000232511	0.000209421	0.00134984005917795	0.000864058688050136	0.000649880738463253	0.000598192399134859
"3609"	"K06917: tRNA 2-selenouridine synthase"	6.4848e-05	4.79344e-05	0.000135361	0.000102496	0.000525436660042033	0.00119527043052949	0.000936394920805469	0.00105538667482324
"3610"	"K06918: NO_NAME"	4.8571e-05	6.37186e-05	4.82252e-05	6.001e-05	0.000553152051521465	0.000943305975757539	0.00107837756280787	0.00124620154942386
"3611"	"K06919: NO_NAME"	0.000131965	0.000148841	0.000102388	9.33353e-05	0.00144918744312599	0.0013889432339929	0.00132831038814038	0.000920264921151102
"3612"	"K06920: 7-cyano-7-deazaguanine synthase [EC:6.3.4.20]"	0.000549931	0.0005231	0.000501756	0.000459586	0.00143074267776683	0.000852096878224984	0.00131220276281238	0.000724525708938018
"3613"	"K06921: NO_NAME"	1.23289e-05	2.74123e-05	5.79453e-06	3.9615e-05	0.00133140463358723	0.00147498116269708	0.00079656789265573	0.00136714309128001
"3614"	"K06922: NO_NAME"	2.59974e-05	1.85274e-05	1.12679e-05	1.15434e-05	0.000928195321001113	0.0012894479627721	0.000771787399193272	0.000988849312067032
"3615"	"K06923: NO_NAME"	0.000123066	0.000108489	0.000161738	0.000153109	0.000855331471888348	0.000633270090911537	0.0014222875284031	0.000597742193145677
"3616"	"K06925: NO_NAME"	0.000534921	0.00046766	0.00052897	0.000528733	0.000901062869932503	0.00126129144686274	0.000541153808357194	0.00102725003659725
"3617"	"K06926: NO_NAME"	0	3.75745e-06	0	1.78633e-06	0.00137428305880167	0.0013502173635643	0.00125424983282574	0.000873241385677829
"3618"	"K06928: nucleoside-triphosphatase [EC:3.6.1.15]"	3.44699e-05	1.34468e-05	0	0	0.0012346857432276	0.00071153957513161	0.00144221761403605	0.00083407298871316
"3619"	"K06929: NO_NAME"	0.000707252	0.00059893	0.000579359	0.000572798	0.000961746736196801	0.000784657119773328	0.00146283216238953	0.000946402378147468
"3620"	"K06932: NO_NAME"	0	0	0	0	0.00112119369464926	0.00133525227382779	0.000898908883100376	0.000800526737002656
"3621"	"K06934: NO_NAME"	0.000101515	9.6571e-05	6.76886e-05	7.3502e-05	0.00149357742141001	0.000602819501888007	0.000653286931570619	0.00142819512379356
"3622"	"K06936: NO_NAME"	2.5369e-05	3.11698e-05	2.44999e-05	1.45057e-05	0.0010144476313144	0.000715510312467813	0.00114447875740007	0.00139969094539993
"3623"	"K06937: NO_NAME"	0.00016532	0.000146853	0.000119336	0.000116797	0.00125023727118969	0.00135777699341997	0.000647083507152274	0.00107322889356874
"3624"	"K06938: NO_NAME"	0.000154625	0.000124321	0.000219552	0.000177618	0.00129560663015582	0.000671781634213403	0.00147995698195882	0.000745430581271648
"3625"	"K06940: NO_NAME"	0.000254296	0.0002788	0.000417278	0.000391495	0.000928848852170631	0.00147091330145486	0.000853964451234788	0.00101511404942721
"3626"	"K06941: ribosomal RNA large subunit methyltransferase N"	0.00083679	0.000855414	0.000924672	0.00079152	0.000719862259458751	0.00101205788855441	0.00127791044954211	0.00119713396532461
"3627"	"K06942: NO_NAME"	0.000499107	0.000518404	0.000504708	0.000501668	0.00126099057053216	0.000955532853491604	0.000745268862461671	0.00128830053890124
"3628"	"K06944: NO_NAME"	1.82409e-05	1.42507e-05	7.7864e-06	3.07588e-06	0.000672149816062301	0.000603206040570512	0.000532707899343222	0.000551066565560177
"3629"	"K06945: NO_NAME"	5.41007e-05	6.15151e-05	5.51075e-05	7.71476e-05	0.000991642150562257	0.000752655953168869	0.000987298790132627	0.000924649314722046
"3630"	"K06946: NO_NAME"	0	5.66465e-06	8.78829e-06	2.47973e-06	0.000897012389497832	0.000677152323536575	0.00145065813721158	0.00101168838562444
"3631"	"K06948: NO_NAME"	0	3.06796e-06	0	0	0.0010239187553525	0.000892834370722994	0.000845254307845607	0.0011519046954345
"3632"	"K06949: ribosome biogenesis GTPase"	0.000310087	0.000355911	0.000452032	0.000396384	0.000659968562889844	0.000609433191362768	0.00109424280421808	0.000568345606559888
"3633"	"K06950: NO_NAME"	7.3532e-05	2.77344e-05	9.58616e-05	7.5887e-05	0.00124826040002517	0.00108343200478703	0.00085138543182984	0.000552336914697662
"3634"	"K06951: NO_NAME"	2.62137e-05	2.51609e-05	1.22004e-05	1.47019e-05	0.001240803550696	0.000742712394101545	0.000920609035762027	0.00132290579332039
"3635"	"K06952: NO_NAME"	7.9042e-05	5.55052e-05	0.000107125	0.000121447	0.00102850734209642	0.000945534279337153	0.000729854908538982	0.00101565893227234
"3636"	"K06953: NO_NAME"	6.93131e-05	6.15041e-05	9.12883e-05	0.000100449	0.000647239031968638	0.000977402947610244	0.00133562766457908	0.000877287685871124
"3637"	"K06954: NO_NAME"	6.82138e-06	8.75211e-06	1.32214e-05	1.6305e-05	0.00100666013988666	0.000923620872199535	0.000817675069440156	0.00122624196740799
"3638"	"K06955: NO_NAME"	5.91434e-06	6.11377e-06	3.74873e-05	1.35872e-05	0.00128403600584716	0.000697748276870698	0.00116234371135943	0.001345819337992
"3639"	"K06956: NO_NAME"	0	0	1.06401e-06	4.34362e-06	0.000773114850977436	0.000687153833452612	0.000678966018371284	0.000659126304788515
"3640"	"K06958: NO_NAME"	0.000396731	0.000435382	0.000395291	0.000449226	0.000818690240848809	0.00127962090726942	0.0014112905417569	0.00113868307182565
"3641"	"K06959: NO_NAME"	0.000102851	0.000129293	0.000166477	0.0001271	0.0012595136212185	0.000762297894340009	0.00132088590064086	0.00135358955780976
"3642"	"K06960: NO_NAME"	0.000329748	0.00046116	0.000331488	0.000334132	0.00116703019733541	0.000548126020235941	0.00109875974967144	0.000980680924840271
"3643"	"K06961: NO_NAME"	0	0	0	0	0.00070977837452665	0.000770675122272223	0.00118343619885854	0.00140320135769434
"3644"	"K06962: NO_NAME"	2.05911e-06	1.87182e-05	0	0	0.000754239956149831	0.0014216316761449	0.000978013193234801	0.00123454241245054
"3645"	"K06963: NO_NAME"	3.7372e-06	0	0	0	0.000612323537003249	0.00112622841959819	0.0010840962943621	0.000941657823044807
